Message_Body,Label,Sub_Category
"Bill Payment to Titas Gas is successful.

Amount: Tk 9538.8

User ID: 58517955

Fee:21.38

TxnId: THQSE0KI

03/11/2025 20:53",Ham,Real_Nagad
"Congrats! You've received Cash-Back 456.93 Tk for Cash Out of 22473.13 Tk.

19/09/2025 20:47

For Details Call 16167",Ham,Real_Nagad
অভিনন্দন! আপনি নগদ লাকি ড্র-তে 14768.23 টাকা জিতেছেন। পেতে: http://nagad-verify-now.com,Spam,Phishing
Congratulations! You won 45556.61 BDT in Nagad Lucky Draw! Call 01746464823 to claim.,Spam,Lottery
Your Nagad account will be BLOCKED. Verify at: http://nagad-nagadbangla.com,Spam,Phishing
WARNING: Nagad detected 46206.82 BDT unauthorized transaction. Cancel: call 01940536522.,Spam,Phishing
"Sorry, your NAGAD account opening form has been rejected.

Please re-submit new form to nearest Uddokta point.

For more information, please call 16167.",Ham,Real_Nagad
Notification Template Body for S 01,Ham,Real_Nagad
"EMI paid successfully.

DPS A/C: DPS334677

EMI: Tk 4693.01

TxnId: 1VXNZ0NX

DPS Balance: Tk

28533.1

15/03/2026 13:51",Ham,Real_Nagad
"NEVER share your OTP or PIN with anyone. Nagad will never ask for these.

Your OTP for Nagad ECOM payment is 449188.

Validity: 2 minutes.

Helpline: 16167",Ham,Real_Nagad
Congratulations! You won 36549.92 BDT in Nagad Lucky Draw! Call 01746677700 to claim.,Spam,Lottery
Apni 18058.13 tk disbursement er jonno select hoyechen. Verify: http://mfs-reward-nagad.net,Spam,Phishing
"Lifting request approved.

Tk 22587.39.

TxnID: WDYVYBSC

03/04/2025 14:17





ইউনিকোড চেক",Ham,Real_Nagad
"Cash In successful. 

Tk 39026.17

Merchant: 01964118269

TxnID: ZZJ64QHK

Com: 26.51

Bal: 49963.77

27/10/2025 03:00",Ham,Real_Nagad
"Transaction Commission of Month March 2020

Salary April 2026

Tk 18691.45

TxnID: 0AJUFQYM

28/01/2025 08:23",Ham,Real_Nagad
"EMI paid successfully.

DPS A/C: DPS151604

EMI: Tk 2510.66

TxnId: OHN3DG60

DPS Balance: Tk

6963.48

23/01/2026 06:07",Ham,Real_Nagad
"Congratulations! Now you are entitled to use all advanced services of Nagad. For more information, please call 16167",Ham,Real_Nagad
আপনার নগদ ওয়ালেটে 1558.97 টাকা পেন্ডিং। গ্রহণ করতে কল করুন: 01795203320।,Spam,Phishing
"Your payment of Tk 27969.27 by Shohoz made on 08/09/2025 07:45 has been cancelled.

Balance Tk 42430.41 is added to your account.",Ham,Real_Nagad
Congratulations! You won 34572.11 BDT in Nagad Lucky Draw! Call 01900544575 to claim.,Spam,Lottery
"EMI Payment to DESCO Electricity is successful.

Amount: Tk 48807.43

Member Name/Code: 99103000

Fee:28.36

TxnId: 6DB5RR1V

23/02/2026 11:59",Ham,Real_Nagad
আপনার নগদ থেকে 35332.04 টাকা রিফান্ড পেন্ডিং। গ্রহণ করতে কল করুন: 01466790688।,Spam,Fake_Refund
Nagad: Payment of 44454.13 BDT to 01841086760 successful. Not you? Call 01841086760.,Spam,Fake_Transaction
আপনার নগদ থেকে 14636.27 টাকা 01867312309 নম্বরে পাঠানো হয়েছে। ভুল হলে কল করুন: 01867312309।,Spam,Fake_Transaction
"Your PIN setup has been successful and Virtual Card number is 5536908123505302. Do not share your PIN with others. For more information, please call 16167.",Ham,Real_Nagad
আপনার নগদ ওয়ালেটে 22462.31 টাকা পেন্ডিং। গ্রহণ করতে কল করুন: 01406324082।,Spam,Phishing
You sent 9854.02 BDT to 01491857260 via Nagad. Call 01491857260 if this was a mistake.,Spam,Fake_Transaction
"Refund Received From Biman Bangladesh Airlines.

Amount : Tk 47951.68

Trx ID : L6E7VAAG

Balance : Tk 44552.09

23/12/2025 22:31",Ham,Real_Nagad
"Money Received.

Amount: Tk xx.xx

Sender: xxxxxxxxxxx

Ref: N/A

TxnID: xxxxxxxx

Balance: Tk xx.xx

dd/mm/yyyy hh:mm",Ham,Real_Nagad
Nagad diche 36260.39 tk Eid gift! Pote verify korun: http://nagad-secure-bd.net.,Spam,Phishing
"Referral of Tk 45027.73 for 01959194912 is reversed.

Balance: Tk 15579.54

TrxID: BCYH3FVL

08/01/2026 02:05",Ham,Real_Nagad
URGENT: Nagad KYC update korun ba permanently block hobe. Agent: 01356153652,Spam,Phishing
সাবধান! কেউ আপনার নগদ অ্যাকাউন্টে ঢোকার চেষ্টা করছে। কল করুন: 01358210719।,Spam,Phishing
আপনার নগদ থেকে 11563.24 টাকা রিফান্ড পেন্ডিং। গ্রহণ করতে কল করুন: 01426104172।,Spam,Fake_Refund
Nagad account verify na korle block hobe. Ekhoni call korun: 01764362766.,Spam,Phishing
"Bill Payment of Tk 18353.33 is successful.

Fee : 19.45

Commision : 35.54

TxnId: U1EMTX01

Date: 23/03/2026 22:13",Ham,Real_Nagad
Nagad helpdesk: 39627.15 BDT refund pending. Send OTP to agent 01853091803 to release.,Spam,Phishing
"Mobile topup successful

Tk 40456.23

Fee: Tk 42.79

Commission: Tk 90.78

Mobile: 01770242778

TxnID: O46W4JKF

Bal: Tk 55011.02

01/05/2025 12:15",Ham,Real_Nagad
Nagad lucky winner apni! 35174.79 tk nite WhatsApp korun: 01638913454.,Spam,Phishing
"Transaction Commission of Month March 2020

Salary April 2026

Tk 1470.71

TxnID: 1R8VNRPJ

18/12/2025 15:44",Ham,Real_Nagad
You sent 21128.0 BDT to 01452995571 via Nagad. Call 01452995571 if this was a mistake.,Spam,Fake_Transaction
"Add Money Successful.

From: Mastercard

Amount: Tk 17268.64

Mobile: 01808044661

TxnID: GTU91JGJ

Balance: Tk 43409.15

04/05/2025 18:50",Ham,Real_Nagad
Nagad Lottery Winner! Your prize: 4366.78 BDT. Claim at http://nagad-lottery.support-nagad.com,Spam,Lottery
Nagad Security: Unusual activity detected. Share OTP with agent 01773336409 now.,Spam,Phishing
"Transfer Money - NPSB Successful 

Tk 4656.63 transferred

to PSP Ac. 01368254786  

To: City Bank

NPSB Fee: 7.13 (Incl VAT)

Txn ID: 7P80SD0P 

Balance: Tk 67753.65

Date & Time: 26/04/2026 01:12",Ham,Real_Nagad
অভিনন্দন! আপনি নগদ লাকি ড্র-তে 26761.16 টাকা জিতেছেন। পেতে: http://nagad-bkashbd.com,Spam,Phishing
"DMO redeem successful.

Tk 3525.79

Passcode: 1502

Mob: 01372433775

Agent: 01381700446

TxnID: OHSMDYVS

Fee: Tk 16.11

23/04/2025 12:38",Ham,Real_Nagad
WARNING: Nagad detected 10277.9 BDT unauthorized transaction. Cancel: call 01858058280.,Spam,Phishing
"দেশী নগদে বেশী লাভ!

তাই, নগদে আসুন ঝড়ের বেগে... বিস্তারিত আসছে!",Ham,Real_Nagad
"Bill Payment to DOT Internet is successful.

Amount: Tk 13500.91

Fee:9.55

Com: 28.1

TxnId: CBW6ATVD

26/01/2026 17:41",Ham,Real_Nagad
"Bill Payment of Tk 37671.02 is successful.

Fee : 22.83

Commision : 16.7

TxnId: 6SPBNQS3

Date: 29/08/2025 22:34",Ham,Real_Nagad
অভিনন্দন! আপনি নগদ লাকি ড্র-তে 26761.16 টাকা জিতেছেন। পেতে: http://nagad-bkashbd.com,Spam,Phishing
"EMI Payment to Titas Gas is successful.

Amount: Tk 13432.8

Member Name/Code: 38871061

Fee:26.69

Commision : 39.36

TxnId: C1JLOPO6

18/05/2025 15:46",Ham,Real_Nagad
জরুরি: নগদ থেকে 17522.21 টাকা অজানা নম্বরে ট্রান্সফার হচ্ছে। বাতিল করুন: 01993626179।,Spam,Phishing
"Ussd Balance Inquiry.

Fee Tk 14.07.

Balance Tk 13972.3.

TrxID BVYOW47L at 15/10/2025 11:07",Ham,Real_Nagad
"Send Money 

Amount: Tk 21842.78

TxnID: QPPMJ6JF",Ham,Real_Nagad
"EMI paid successfully.

DPS A/C: DPS851111

EMI: Tk 933.79

TxnId: R3UES2FX

Comm: Tk 37.42

Balance: Tk 57437.99

25/05/2025 19:06",Ham,Real_Nagad
"Dear Mohammed Rahman,

Your account 01064476415 is activated from Restricted.",Ham,Real_Nagad
নগদ সিকিউরিটি: আপনার OTP শেয়ার করুন এজেন্টের সাথে: 01829458960।,Spam,Phishing
Notification Template for S 02 Special Govt Disbursement,Ham,Real_Nagad
"Payment - Bangla QR Reversed

Merchant Name: Daraz Bangladesh

Amount: Tk 10989.93 

Txn ID: EZR4E5IZ 

Date & Time: 22/01/2025 04:32",Ham,Real_Nagad
"Dear Customer, Thank you for your interest. Your NID verification failed. Please visit the nearest Uddokta Point or use the re-submission option in the app for account activation.",Ham,Real_Nagad
"Your PIN setup has been successful and Virtual Card number is 4834699985030678. Do not share your PIN with others. For more information, please call 16167.",Ham,Real_Nagad
অভিনন্দন! নগদ লটারিতে আপনি 27711.03 টাকা জিতেছেন। এখনই কল করুন: 01835407010।,Spam,Lottery
"Congrats! You've received Cash-Back 110.08 BDT for saving Nagad Account for future payment.

Bal: Tk 23829.05

TXN ID: BXPN19QN

22/03/2025 19:28

For Details Call 16167",Ham,Real_Nagad
Your Nagad account will be BLOCKED. Verify at: http://nagad-bkashbd.com,Spam,Phishing
"Referral of Tk 19435.55 for 01658590757 is reversed.

Balance: Tk 9179.0

TrxID: FUU8DD22

21/03/2026 17:56",Ham,Real_Nagad
"Never Share Your PASSWORD.

Portal Login Credential:

Username: user4909 

Password: 01329160661

For more information, please call 16167.",Ham,Real_Nagad
Nagad: 44385.21 tk refund pending apnar account e. Receive korte OTP deen: 01750993967.,Spam,Fake_Refund
Nagad diche 32196.59 tk Eid gift! Pote verify korun: http://nagad-secure-bd.net.,Spam,Phishing
"Bill Payment of Tk 4888.34 from 01410539241 is successful.

TxnId: I4JWPXEF

12/01/2025 05:09",Ham,Real_Nagad
You are selected for Nagad Eid prize of 27937.64 BDT. Call 01812677292 within 1 hour.,Spam,Lottery
"Nagad Nagad Nagad 

Shopno Shahosh Thakle Shob Shombhob",Ham,Real_Nagad
Notification Template Body for S 01,Ham,Real_Nagad
Nagad: 17569.08 tk refund pending apnar account e. Receive korte OTP deen: 01334270576.,Spam,Fake_Refund
Nagad: 42118.5 tk refund pending apnar account e. Receive korte OTP deen: 01688838481.,Spam,Fake_Refund
নগদ অফার: 16488.39 টাকা ক্যাশব্যাক পেতে আপনার পিন শেয়ার করুন: 01568042438।,Spam,Phishing
"DMO creation successful.

Tk 3494.39

Sender: 01838819687

Receiver: 01615669748

TxnID: VLI7KQ1U

Com: Tk 33.74

Bal: Tk 27044.45

11/09/2025 10:11",Ham,Real_Nagad
"Money Received.

Amount: Tk xx.xx

Sender: xxxxxxxxxxx

Ref: N/A

TxnID: xxxxxxxx

Balance: Tk xx.xx

dd/mm/yyyy hh:mm",Ham,Real_Nagad
Apni 20215.61 tk disbursement er jonno select hoyechen. Verify: http://nagadbangla-nagad.net,Spam,Phishing
জরুরি: নগদ থেকে 35757.68 টাকা অজানা নম্বরে ট্রান্সফার হচ্ছে। বাতিল করুন: 01985179798।,Spam,Phishing
জরুরি: নগদ থেকে 40333.26 টাকা অজানা নম্বরে ট্রান্সফার হচ্ছে। বাতিল করুন: 01479970981।,Spam,Phishing
অভিনন্দন! আপনি নগদ লাকি ড্র-তে 4625.53 টাকা জিতেছেন। পেতে: http://nagad-mfs-reward.com,Spam,Phishing
সতর্কতা! আপনার নগদ অ্যাকাউন্ট বন্ধ হওয়ার আগে যাচাই করুন। এখনই কল করুন: 01684349123।,Spam,Phishing
You are referred to open Nagad A/C by Uddokta. Dial *167#  or download App (https://bit.ly/2qysI1P) to set PIN within 24 hrs. Detail 16167. T&C Apply,Ham,Real_Nagad
আপনার নগদ থেকে 25411.13 টাকা রিফান্ড পেন্ডিং। গ্রহণ করতে কল করুন: 01581253613।,Spam,Fake_Refund
Nagad account verify na korle block hobe. Ekhoni call korun: 01517603645.,Spam,Phishing
Referred 01721829603 for Insurance of Tk. 48263.11 with 23 EMI of Tk. 1651.94.\n09/01/2025 17:42,Ham,Real_Nagad
Cash Out of 45165.74 BDT from your Nagad account. TrxID 7SX5S2U4. Not you? Call 01562327268.,Spam,Fake_Transaction
ALERT: Your Nagad account is suspended. Call 01930232153 immediately to restore.,Spam,Phishing
Nagad special reward: 4715.77 tk apnar jonno ready! Claim korte: 01647915484.,Spam,Lottery
Nagad: 29411.98 tk refund pending apnar account e. Receive korte OTP deen: 01943010885.,Spam,Fake_Refund
This is a Test SMS for Transections from QA.,Ham,Real_Nagad
You sent 35456.52 BDT to 01605135224 via Nagad. Call 01605135224 if this was a mistake.,Spam,Fake_Transaction
"Salary Received.



Salary April 2026

Tk 17840.67

TxnID: A1T6SIF6

Bal: Tk. 7253.22

21/07/2025 14:14",Ham,Real_Nagad
You sent 9854.02 BDT to 01491857260 via Nagad. Call 01491857260 if this was a mistake.,Spam,Fake_Transaction
"EMI paid successfully.

DPS A/C: DPS442360

EMI: Tk 4561.92

TxnId: 1HJR6EET

DPS Balance: Tk

36545.31

16/02/2025 22:21",Ham,Real_Nagad
"Refund Request Successful.

Freeze Amount: Tk 44280.36

TrxID: NQJQIJC1

08/12/2025 03:05",Ham,Real_Nagad
আপনার নগদ ওয়ালেটে 22462.31 টাকা পেন্ডিং। গ্রহণ করতে কল করুন: 01406324082।,Spam,Phishing
Sorry! your provided data doesn't match. PIN reset Failed. Please try again with correct information or call 16167 for help.,Ham,Real_Nagad
URGENT Nagad notice: KYC expired. Update now at http://nagadbangla-nagad.net,Spam,Phishing
"Congrats! You've received Cash-Back 481.06 BDT for Cash In of 30151.59 BDT

Bal: Tk 6348.39

31/01/2026 03:17

For Details Call 16167",Ham,Real_Nagad
"Congratulations! You have received Reward for DPS Referral to 01491245706.

Tk 173.96.

TxnID: E4PO1I3M

Bal: Tk 40500.81",Ham,Real_Nagad
"Welcome to NAGAD family.

Now you are entitled to use all NAGAD services.

For more information, please call 16167.",Ham,Real_Nagad
আপনার নগদ থেকে 31596.19 টাকা রিফান্ড পেন্ডিং। গ্রহণ করতে কল করুন: 01749843308।,Spam,Fake_Refund
"Bill Payment to GP Internet is successful.

Amount: Tk 15852.67

Fee : 7.82

TxnId: YLJEXQ77

05/01/2025 14:39",Ham,Real_Nagad
"Dear Customer, Thank you for your interest. Your NID verification failed. Please visit the nearest Uddokta Point or use the re-submission option in the app for account activation.",Ham,Real_Nagad
"দেশী নগদে বেশী লাভ!

তাই, নগদে আসুন ঝড়ের বেগে... বিস্তারিত আসছে!",Ham,Real_Nagad
নগদ অফার: 13387.1 টাকা ক্যাশব্যাক পেতে আপনার পিন শেয়ার করুন: 01720442847।,Spam,Phishing
"Dear Fatema Khatun, <br/><br/>Your password reset is successful. Click on the web link, and login with the ID & password provided below.<br/><br/>Web Link: <b>https://portal.nagad.com.bd</b><br/>Login ID: <b>user3823</b><br/>New password: <b>01596765813</b><br/><br/>Thank you.",Ham,Real_Nagad
"B2B Transfer Successful.

Amount: Tk 10756.4

Receiver: 01358510016

TrxID: A2WD7772

Bal: Tk 18969.82

17/12/2025 22:48",Ham,Real_Nagad
ALERT: Your Nagad account is suspended. Call 01930232153 immediately to restore.,Spam,Phishing
Nagad special reward: 36165.83 tk apnar jonno ready! Claim korte: 01438264265.,Spam,Lottery
Nagad lucky winner apni! 11160.47 tk nite WhatsApp korun: 01611759566.,Spam,Phishing
"Disbursement amount approved - Stipend

Tk. 42972.19

Bal Tk. 62824.79

Trx ID : P0KQD8UN

08/08/2025 02:14",Ham,Real_Nagad
ALERT: Your Nagad account is suspended. Call 01701621567 immediately to restore.,Spam,Phishing
"M2B Received. 

Amount: Tk 32416.1

Merchant: 01889755344

TxnID: 2WGXO05Q

Balance: Tk 34478.32

03/01/2025 22:13",Ham,Real_Nagad
নগদ অফার: 13387.1 টাকা ক্যাশব্যাক পেতে আপনার পিন শেয়ার করুন: 01720442847।,Spam,Phishing
Congratulations! You won 39148.68 BDT in Nagad Lucky Draw! Call 01445324927 to claim.,Spam,Lottery
